结果id,生成时间,任务数据,题目顺序,题目信息,答案,质检状态,质检结果
4776544617,4/3/18 9:16,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/2162936312/TB2nwnriCtYBeNjSspkXXbU8VXa_!!2162936312-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776544630,4/3/18 9:16,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/882122653/TB2MgKcir5YBuNjSspoXXbeNFXa_!!882122653-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776544896,4/3/18 9:18,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000002792/TB2ZemiiuuSBuNjy1XcXXcYjFXa_!!6000000002792-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776544943,4/3/18 9:19,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000002606/TB2FO41iv9TBuNjy1zbXXXpepXa_!!6000000002606-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776545022,4/3/18 9:19,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/6000000006926/TB26a5div1TBuNjy0FjXXajyXXa_!!6000000006926-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776545201,4/3/18 9:21,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000007314/TB2oFGAix9YBuNjy0FfXXXIsVXa_!!6000000007314-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776545206,4/3/18 9:21,{},1,请上传您分享测试结果到朋友圈的照片,"[""//gw.alicdn.com/consult/TB11exUiqSWBuNjSsrbwu10mVXa.png""]",质检待确认,质检结果通过
4776545320,4/3/18 9:22,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000002275/TB2h3xSiAOWBuNjSsppXXXPgpXa_!!6000000002275-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776545413,4/3/18 9:23,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000001389/TB25pfdcb3nBKNjSZFMXXaUSFXa_!!6000000001389-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776545501,4/3/18 9:24,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000002406/TB23xTtcljTBKNjSZFwXXcG4XXa_!!6000000002406-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776545539,4/3/18 9:25,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000006206/TB2FRlvipmWBuNjSspdXXbugXXa_!!6000000006206-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776545570,4/3/18 9:25,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/1956508165/TB2IarocbZnBKNjSZFKXXcGOVXa_!!1956508165-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776545745,4/3/18 9:27,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000002360/TB2GzXQipGWBuNjy0FbXXb4sXXa_!!6000000002360-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776545832,4/3/18 9:27,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000004379/TB2R9lJiruWBuNjSszgXXb8jVXa_!!6000000004379-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776545919,4/3/18 9:28,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000008143/TB279maiuGSBuNjSspbXXciipXa_!!6000000008143-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776545955,4/3/18 9:28,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000004220/TB2996ncbZnBKNjSZFGXXbt3FXa_!!6000000004220-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776546079,4/3/18 9:29,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000006195/TB2S_LgcfuSBuNkHFqDXXXfhVXa_!!6000000006195-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776546085,4/3/18 9:29,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/6000000000609/TB291FRipGWBuNjy0FbXXb4sXXa_!!6000000000609-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776546154,4/3/18 9:30,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/6000000007981/TB2CGXxipmWBuNjSspdXXbugXXa_!!6000000007981-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776546265,4/3/18 9:31,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/2296023201/TB2tkawiACWBuNjy0FaXXXUlXXa_!!2296023201-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776546314,4/3/18 9:32,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/2921050106/TB20vX2ipuWBuNjSspnXXX1NVXa_!!2921050106-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776546397,4/3/18 9:32,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000000651/TB229OMiER1BeNjy0FmXXb0wVXa_!!6000000000651-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776546447,4/3/18 9:33,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/6000000003817/TB2anqxir9YBuNjy0FgXXcxcXXa_!!6000000003817-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776546515,4/3/18 9:33,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000002647/TB2tKXOipuWBuNjSszbXXcS7FXa_!!6000000002647-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776546521,4/3/18 9:34,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000002455/TB2DNzrcmcqBKNjSZFgXXX_kXXa_!!6000000002455-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776546624,4/3/18 9:35,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000004883/TB2SEzuciMnBKNjSZFzXXc_qVXa_!!6000000004883-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776546655,4/3/18 9:35,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000002092/TB2SZKhir5YBuNjSspoXXbeNFXa_!!6000000002092-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776546728,4/3/18 9:36,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000003511/TB2QXFAiuuSBuNjSsplXXbe8pXa_!!6000000003511-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776546750,4/3/18 9:36,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000005237/TB2SWlRiv9TBuNjy0FcXXbeiFXa_!!6000000005237-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776546756,4/3/18 9:36,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000002277/TB2qqlAiuuSBuNjSsplXXbe8pXa_!!6000000002277-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776546822,4/3/18 9:37,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/2061701262/TB22dCpiASWBuNjSszdXXbeSpXa_!!2061701262-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776546870,4/3/18 9:37,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000003416/TB2NmGdix1YBuNjy1zcXXbNcXXa_!!6000000003416-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776546915,4/3/18 9:37,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/2740679337/TB2CT6wiCtYBeNjSspkXXbU8VXa_!!2740679337-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776546940,4/3/18 9:38,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000002767/TB2dYtYiAOWBuNjSsppXXXPgpXa_!!6000000002767-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776547039,4/3/18 9:39,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000006279/TB2noGhiv1TBuNjy0FjXXajyXXa_!!6000000006279-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776547183,4/3/18 9:40,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000006579/TB2EDxYiAOWBuNjSsppXXXPgpXa_!!6000000006579-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776547240,4/3/18 9:41,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000005946/TB23A9BcjQnBKNjSZSgXXXHGXXa_!!6000000005946-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776547265,4/3/18 9:41,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000002164/TB2hWBAiAKWBuNjy1zjXXcOypXa_!!6000000002164-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776547317,4/3/18 9:42,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/6000000005820/TB2TeWAir9YBuNjy0FgXXcxcXXa_!!6000000005820-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776547458,4/3/18 9:43,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000003197/TB2BPeCcbwrBKNjSZPcXXXpapXa_!!6000000003197-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776547636,4/3/18 9:45,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/1948244227/TB2jQajiv1TBuNjy0FjXXajyXXa_!!1948244227-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776547749,4/3/18 9:46,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/6000000003668/TB2HkBVipGWBuNjy0FbXXb4sXXa_!!6000000003668-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776547754,4/3/18 9:46,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/6000000005457/TB2FhSfiuGSBuNjSspbXXciipXa_!!6000000005457-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776547821,4/3/18 9:46,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/6000000007575/TB2SluAiqmWBuNjy1XaXXXCbXXa_!!6000000007575-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776547836,4/3/18 9:46,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000007250/TB2O6moir1YBuNjSszhXXcUsFXa_!!6000000007250-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776547846,4/3/18 9:47,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000005086/TB2eIp9iuSSBuNjy0FlXXbBpVXa_!!6000000005086-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776547867,4/3/18 9:47,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000002621/TB2NSDlchuTBuNkHFNRXXc9qpXa_!!6000000002621-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776547960,4/3/18 9:47,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000002022/TB2fSWpiuuSBuNjy1XcXXcYjFXa_!!6000000002022-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776547969,4/3/18 9:48,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/2930384736/TB20angcgKTBuNkSne1XXaJoXXa_!!2930384736-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776548091,4/3/18 9:49,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/6000000006509/TB2ua5diAyWBuNjy0FpXXassXXa_!!6000000006509-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776548112,4/3/18 9:49,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/3120381100/TB24pd_iuSSBuNjy0FlXXbBpVXa_!!3120381100-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776548120,4/3/18 9:49,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/278275031/TB2Xk2yciQnBKNjSZFmXXcApVXa_!!278275031-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776548159,4/3/18 9:49,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/2917489091/TB2xSCHclnTBKNjSZPfXXbf1XXa_!!2917489091-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776548288,4/3/18 9:50,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000002943/TB2f5BZiA9WBuNjSspeXXaz5VXa_!!6000000002943-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776548493,4/3/18 9:52,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000002022/TB2bDBzirSYBuNjSspiXXXNzpXa_!!6000000002022-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776548648,4/3/18 9:53,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000007487/TB2RE6yiCBYBeNjy0FeXXbnmFXa_!!6000000007487-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776548685,4/3/18 9:53,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000001647/TB2oQWCiqmWBuNjy1XaXXXCbXXa_!!6000000001647-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776548805,4/3/18 9:54,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000006734/TB2QW1liuySBuNjy1zdXXXPxFXa_!!6000000006734-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776548901,4/3/18 9:55,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/2783857733/TB2lH0KiwaTBuNjSszfXXXgfpXa_!!2783857733-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776548917,4/3/18 9:55,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000003293/TB2RObCcnqWBKNjSZFAXXanSpXa_!!6000000003293-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776548940,4/3/18 9:55,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000006860/TB2Ozh7iv5TBuNjSspcXXbnGFXa_!!6000000006860-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776548979,4/3/18 9:55,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/6000000001316/TB2QaT2iDJYBeNjy1zeXXahzVXa_!!6000000001316-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776549044,4/3/18 9:56,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000000380/TB2DhmDiqmWBuNjy1XaXXXCbXXa_!!6000000000380-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776549073,4/3/18 9:56,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/6000000002380/TB2vMurir1YBuNjSszhXXcUsFXa_!!6000000002380-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776549306,4/3/18 9:58,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000007868/TB2Y1ctiDtYBeNjy1XdXXXXyVXa_!!6000000007868-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776549348,4/3/18 9:58,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/6000000005930/TB2WCDmciMnBKNjSZFCXXX0KFXa_!!6000000005930-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776549481,4/3/18 9:59,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000002073/TB2uJzjciMnBKNjSZFoXXbOSFXa_!!6000000002073-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776550631,4/3/18 10:00,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000005175/TB2H5SXiv9TBuNjy1zbXXXpepXa_!!6000000005175-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776553479,4/3/18 10:01,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/2803921093/TB2NSyoir5YBuNjSspoXXbeNFXa_!!2803921093-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776553651,4/3/18 10:02,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/6000000007344/TB2jAsuiDtYBeNjy1XdXXXXyVXa_!!6000000007344-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776553696,4/3/18 10:03,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000006088/TB2DebhcgKTBuNkSne1XXaJoXXa_!!6000000006088-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776553859,4/3/18 10:04,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000004534/TB2WlqhiAyWBuNjy0FpXXassXXa_!!6000000004534-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776553860,4/3/18 10:04,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000000816/TB2hoaaiv9TBuNjy1zbXXXpepXa_!!6000000000816-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776553871,4/3/18 10:04,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000000076/TB2RTeuiuuSBuNjy1XcXXcYjFXa_!!6000000000076-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776553922,4/3/18 10:04,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/1641189583/TB2CAeIcj7nBKNjSZLeXXbxCFXa_!!1641189583-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776554196,4/3/18 10:06,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000003483/TB2U60UiruWBuNjSszgXXb8jVXa_!!6000000003483-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776554313,4/3/18 10:06,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000004184/TB2yFJ1iv9TBuNjy0FcXXbeiFXa_!!6000000004184-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776554393,4/3/18 10:07,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000001679/TB2mHHucmcqBKNjSZFgXXX_kXXa_!!6000000001679-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776554631,4/3/18 10:08,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/6000000002708/TB2Ka5YiER1BeNjy0FmXXb0wVXa_!!6000000002708-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776554647,4/3/18 10:08,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000003026/TB2XSV8ir1YBuNjSszeXXablFXa_!!6000000003026-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776554666,4/3/18 10:08,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000001918/TB2VIKYiER1BeNjy0FmXXb0wVXa_!!6000000001918-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776554673,4/3/18 10:08,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/6000000005000/TB2p2PdciCYBuNkSnaVXXcMsVXa_!!6000000005000-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776554724,4/3/18 10:08,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000002134/TB2ZNV2iCCWBuNjy0FhXXb6EVXa_!!6000000002134-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776554738,4/3/18 10:08,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000004014/TB2qx43ipGWBuNjy0FbXXb4sXXa_!!6000000004014-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776554800,4/3/18 10:09,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000004110/TB2CarGiCtYBeNjSspkXXbU8VXa_!!6000000004110-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776555039,4/3/18 10:10,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000003080/TB21i9jiAyWBuNjy0FpXXassXXa_!!6000000003080-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776555133,4/3/18 10:10,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000003767/TB2ZoGciv9TBuNjy1zbXXXpepXa_!!6000000003767-0-cloudwork.jpg""]",质检待确认,质检结果通过
